"age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","Extroversion","Neuroticism","Agreeableness","Conscientiousness","openness"
16,"Unanswered","DE",4,3,2,2,4,4,4,5,3,3,3,1,5,5,2,0.6,0.67,0.8,0.47,0.8
18,"Female","US",1,2,1,1,4,2,5,4,1,1,4,1,4,5,5,0.27,0.47,0.67,0.4,0.93
18,"Unanswered","US",3,3,5,4,2,3,5,4,3,2,2,2,5,4,2,0.73,0.6,0.8,0.4,0.73
15,"Female","SV",1,4,4,1,1,2,3,4,3,5,5,2,4,5,5,0.6,0.27,0.67,0.8,0.93
28,"Unanswered","IT",3,3,5,4,5,2,5,5,5,2,5,2,5,4,5,0.73,0.73,1,0.6,0.93
19,"Unanswered","SK",3,4,3,3,3,2,4,3,3,4,3,4,4,4,4,0.67,0.53,0.67,0.73,0.8
21,"Unanswered","PL",1,1,1,5,5,5,2,2,1,4,5,5,4,3,1,0.2,1,0.33,0.93,0.53
18,"Unanswered","ES",3,5,4,3,4,2,5,4,3,4,4,3,4,3,4,0.8,0.6,0.8,0.73,0.73
21,"Unanswered","ES",2,4,2,4,4,1,4,5,4,2,4,4,4,5,3,0.53,0.6,0.87,0.67,0.8
19,"Other","US",1,1,1,5,5,3,1,3,1,1,5,1,5,3,5,0.2,0.87,0.33,0.47,0.87
25,"Unanswered","US",2,2,4,5,4,4,5,5,3,4,5,3,4,5,4,0.53,0.87,0.87,0.8,0.87
16,"Unanswered","US",2,3,3,2,3,1,4,4,3,3,3,3,5,3,4,0.53,0.4,0.73,0.6,0.8
32,"Unanswered","US",1,5,4,1,3,3,3,3,3,3,3,4,5,3,3,0.67,0.47,0.6,0.67,0.73
26,"Unanswered","US",3,5,5,4,5,4,4,3,5,3,5,4,4,3,5,0.87,0.87,0.8,0.8,0.8
17,"Unanswered","PT",1,3,3,5,5,5,3,4,4,2,4,2,4,4,3,0.47,1,0.73,0.53,0.73
38,"Unanswered","NO",2,2,2,3,4,4,5,5,2,3,2,4,5,5,5,0.4,0.73,0.8,0.6,1
18,"Female","US",1,1,2,5,5,5,4,3,3,2,3,3,4,2,4,0.27,1,0.67,0.53,0.67
17,"Female","GB",2,3,3,2,2,1,3,4,3,3,4,4,4,5,4,0.53,0.33,0.67,0.73,0.87
29,"Unanswered","DE",3,4,2,3,4,4,5,4,5,2,3,2,5,4,5,0.6,0.73,0.93,0.47,0.93
18,"Female","US",3,3,1,2,3,2,5,5,4,4,5,3,5,4,5,0.47,0.47,0.93,0.8,0.93
25,"Unanswered","US",2,3,4,4,4,4,4,5,3,4,5,3,4,5,4,0.6,0.8,0.8,0.8,0.87
27,"Unanswered","GB",3,4,3,1,1,1,4,5,4,2,5,3,3,4,3,0.67,0.2,0.87,0.67,0.67
13,"Other","US",1,2,1,4,4,4,4,3,3,1,3,1,3,3,2,0.27,0.8,0.67,0.33,0.53
21,"Unanswered","US",1,3,5,5,5,4,4,4,4,5,5,5,5,5,4,0.6,0.93,0.8,1,0.93
27,"Female","BR",1,3,3,5,4,3,3,3,3,3,2,2,5,3,4,0.47,0.8,0.6,0.47,0.8
18,"Unanswered","US",3,3,4,3,4,2,4,5,4,4,5,4,4,5,4,0.67,0.6,0.87,0.87,0.87
41,"Female","CA",2,3,3,2,2,2,3,4,4,3,3,2,2,5,3,0.53,0.4,0.73,0.53,0.67
22,"Female","CZ",2,3,5,5,5,5,5,5,2,2,4,4,5,5,5,0.67,1,0.8,0.67,1
28,"Female","US",3,3,3,1,4,2,3,3,4,4,4,2,5,4,4,0.6,0.47,0.67,0.67,0.87
23,"Unanswered","IT",1,4,5,4,4,4,3,4,5,2,3,2,5,5,4,0.67,0.8,0.8,0.47,0.93
43,"Female","DE",3,3,4,3,4,4,3,3,3,2,4,2,5,5,5,0.67,0.73,0.6,0.53,1
35,"Female","IT",2,2,2,5,5,5,4,4,5,4,4,3,4,4,5,0.4,1,0.87,0.73,0.87
32,"Female","TR",2,3,4,4,4,3,3,4,4,3,5,3,4,5,5,0.6,0.73,0.73,0.73,0.93
24,"Female","GB",2,1,3,3,5,2,3,4,2,4,5,4,5,5,5,0.4,0.67,0.6,0.87,1
30,"Unanswered","DE",1,2,1,2,3,2,4,4,4,3,3,1,5,3,3,0.27,0.47,0.8,0.47,0.73
15,"Unanswered","US",4,5,4,3,3,4,5,4,2,2,4,3,5,5,4,0.87,0.67,0.73,0.6,0.93
15,"Female","BR",1,1,1,3,4,2,5,1,3,2,2,3,3,5,3,0.2,0.6,0.6,0.47,0.73
23,"Unanswered","IT",1,1,2,5,5,5,5,5,1,2,5,1,4,3,4,0.27,1,0.73,0.53,0.73
18,"Female","US",3,5,4,2,2,4,5,3,4,1,4,2,5,5,5,0.8,0.53,0.8,0.47,1
27,"Unanswered","HR",3,5,3,2,3,2,4,5,4,4,5,5,5,5,5,0.73,0.47,0.87,0.93,1
18,"Unanswered","GB",2,3,3,2,4,1,2,1,4,2,4,5,5,5,4,0.53,0.47,0.47,0.73,0.93
38,"Unanswered","US",5,5,5,3,3,3,5,5,5,4,5,5,5,5,5,1,0.6,1,0.93,1
23,"Unanswered","CH",1,2,2,1,2,2,1,4,1,4,1,2,5,5,5,0.33,0.33,0.4,0.47,1
54,"Unanswered","US",3,4,5,3,3,2,4,4,4,3,3,3,5,4,4,0.8,0.53,0.8,0.6,0.87
24,"Unanswered","GB",4,5,4,2,5,2,5,5,5,4,5,4,3,5,3,0.87,0.6,1,0.87,0.73
20,"Female","GB",1,2,1,5,5,2,2,5,1,2,4,1,4,1,1,0.27,0.8,0.53,0.47,0.4
20,"Unanswered","AR",2,3,4,4,2,3,2,3,3,4,4,3,5,4,5,0.6,0.6,0.53,0.73,0.93
17,"Female","US",4,3,5,4,4,4,3,3,4,4,3,3,4,4,3,0.8,0.8,0.67,0.67,0.73
32,"Female","IN",4,4,5,4,4,4,5,4,5,3,2,4,5,4,5,0.87,0.8,0.93,0.6,0.93
29,"Female","CL",3,4,4,2,4,4,2,2,4,4,5,3,4,4,4,0.73,0.67,0.53,0.8,0.8
31,"Unanswered","IT",2,2,2,3,4,2,2,4,3,2,4,3,1,3,3,0.4,0.6,0.6,0.6,0.47
18,"Unanswered","PT",2,3,2,3,4,3,4,4,4,3,4,2,5,4,3,0.47,0.67,0.8,0.6,0.8
20,"Female","BR",1,4,5,2,3,1,5,4,4,4,5,3,3,5,5,0.67,0.4,0.87,0.8,0.87
25,"Female","US",4,5,4,2,5,4,4,4,5,2,3,2,5,3,4,0.87,0.73,0.87,0.47,0.8
15,"Unanswered","ES",5,4,5,4,5,4,2,2,5,4,5,4,5,5,5,0.93,0.87,0.6,0.87,1
21,"Unanswered","IT",1,1,1,3,4,1,1,4,5,1,5,4,5,3,5,0.2,0.53,0.67,0.67,0.87
26,"Female","BR",4,4,3,1,1,1,4,4,4,5,5,4,3,4,4,0.73,0.2,0.8,0.93,0.73
22,"Female","FI",3,2,1,4,3,3,3,4,3,3,4,2,3,3,4,0.4,0.67,0.67,0.6,0.67
20,"Unanswered","US",2,5,5,4,4,2,3,5,3,4,5,2,5,4,4,0.8,0.67,0.73,0.73,0.87
30,"Unanswered","US",2,4,3,2,4,2,5,5,4,3,4,3,5,4,5,0.6,0.53,0.93,0.67,0.93
19,"Unanswered","VE",1,3,1,4,5,4,5,5,3,2,3,1,5,3,1,0.33,0.87,0.87,0.4,0.6
23,"Unanswered","TR",1,1,3,5,5,5,3,5,5,1,5,1,4,5,3,0.33,1,0.87,0.47,0.8
14,"Unanswered","NO",2,3,3,5,5,3,5,4,4,4,4,4,2,4,3,0.53,0.87,0.87,0.8,0.6
17,"Unanswered","AR",1,4,4,5,2,5,3,5,3,1,5,3,5,5,5,0.6,0.8,0.73,0.6,1
20,"Unanswered","IT",1,2,3,3,4,4,4,4,4,2,5,4,4,5,5,0.4,0.73,0.8,0.73,0.93
18,"Female","US",3,4,3,4,5,4,4,5,4,3,4,4,5,3,4,0.67,0.87,0.87,0.73,0.8
23,"Unanswered","SI",5,2,1,5,5,5,4,5,4,2,5,2,5,5,5,0.53,1,0.87,0.6,1
17,"Unanswered","US",2,3,2,4,4,4,4,5,4,5,5,5,1,2,2,0.47,0.8,0.87,1,0.33
55,"Unanswered","GB",1,2,4,2,4,2,4,5,3,4,4,4,4,4,3,0.47,0.53,0.8,0.8,0.73
32,"Unanswered","CA",1,4,3,3,5,3,4,4,5,3,3,3,5,4,5,0.53,0.73,0.87,0.6,0.93
24,"Unanswered","US",2,3,2,4,4,4,3,5,4,3,4,4,4,4,4,0.47,0.8,0.8,0.73,0.8
15,"Unanswered","US",4,4,4,3,4,4,5,5,4,3,3,2,5,4,5,0.8,0.73,0.93,0.53,0.93
19,"Female","PT",2,2,2,5,5,4,3,5,2,3,4,4,5,5,5,0.4,0.93,0.67,0.73,1
17,"Unanswered","US",4,4,4,4,5,3,4,5,5,3,4,3,5,5,5,0.8,0.8,0.93,0.67,1
16,"Female","US",2,4,3,4,4,1,3,5,3,3,3,3,5,2,5,0.6,0.6,0.73,0.6,0.8
40,"Unanswered","GB",4,4,4,4,4,4,5,5,5,3,5,2,4,4,4,0.8,0.8,1,0.67,0.8
40,"Female","GB",2,4,4,4,4,2,4,5,4,2,5,3,5,4,5,0.67,0.67,0.87,0.67,0.93
25,"Unanswered","IT",2,1,1,5,5,5,5,5,3,1,5,2,5,3,4,0.27,1,0.87,0.53,0.8
22,"Unanswered","CH",4,3,5,2,3,2,5,4,5,2,5,3,5,5,5,0.8,0.47,0.93,0.67,1
17,"Unanswered","IT",4,3,3,4,5,5,5,2,5,4,5,3,4,5,5,0.67,0.93,0.8,0.8,0.93
28,"Female","GB",2,3,2,5,5,2,4,4,2,4,5,3,5,4,5,0.47,0.8,0.67,0.8,0.93
25,"Unanswered","MA",3,4,4,2,4,3,4,4,3,4,3,2,4,3,3,0.73,0.6,0.73,0.6,0.67
18,"Unanswered","US",1,2,2,4,4,2,2,3,4,4,4,4,4,4,4,0.33,0.67,0.6,0.8,0.8
20,"Female","JM",2,2,1,4,3,5,1,5,3,2,4,1,5,1,5,0.33,0.8,0.6,0.47,0.73
47,"Female","ES",2,3,3,4,2,2,3,3,3,3,3,4,3,4,3,0.53,0.53,0.6,0.67,0.67
39,"Female","US",3,3,2,3,4,4,3,4,3,3,5,3,4,5,4,0.53,0.73,0.67,0.73,0.87
19,"Female","IT",1,1,1,5,1,5,1,1,1,2,4,1,1,5,3,0.2,0.73,0.2,0.47,0.6
36,"Unanswered","IT",1,2,3,5,5,4,3,4,4,2,5,2,5,4,5,0.4,0.93,0.73,0.6,0.93
20,"Unanswered","IT",2,4,3,2,2,3,3,4,3,3,4,2,4,4,3,0.6,0.47,0.67,0.6,0.73
19,"Unanswered","GB",4,5,5,2,5,5,5,5,5,5,2,1,5,3,4,0.93,0.8,1,0.53,0.8
22,"Unanswered","IT",3,3,3,2,2,2,4,3,3,2,2,2,3,3,3,0.6,0.4,0.67,0.4,0.6
20,"Female","PT",4,4,5,5,4,5,5,3,4,4,4,1,5,5,5,0.87,0.93,0.8,0.6,1
39,"Unanswered","CA",3,4,4,2,3,3,4,4,4,4,5,3,5,4,4,0.73,0.53,0.8,0.8,0.87
18,"Unanswered","GB",2,3,3,3,4,1,4,3,3,5,4,4,4,5,3,0.53,0.53,0.67,0.87,0.8
31,"Female","GB",2,5,5,1,2,1,4,5,5,2,5,2,5,5,5,0.8,0.27,0.93,0.6,1
31,"Unanswered","GB",5,5,3,3,5,4,1,3,4,3,5,4,5,3,3,0.87,0.8,0.53,0.8,0.73
15,"Female","US",1,1,4,5,5,5,4,4,1,3,5,1,5,5,5,0.4,1,0.6,0.6,1
18,"Unanswered","FR",1,2,1,5,4,5,2,4,2,2,3,2,5,4,2,0.27,0.93,0.53,0.47,0.73
32,"Unanswered","US",2,4,3,2,2,1,5,5,5,3,3,3,4,4,5,0.6,0.33,1,0.6,0.87
17,"Unanswered","US",2,3,4,5,5,5,5,5,3,5,4,5,5,4,5,0.6,1,0.87,0.93,0.93
18,"Female","BR",2,2,3,4,2,3,2,2,4,3,4,1,2,5,3,0.47,0.6,0.53,0.53,0.67
15,"Unanswered","CA",3,2,3,4,5,4,3,2,5,1,5,4,5,1,3,0.53,0.87,0.67,0.67,0.6
29,"Female","IE",2,4,4,2,4,2,4,4,3,4,4,3,5,4,5,0.67,0.53,0.73,0.73,0.93
20,"Female","RS",4,5,5,2,3,2,3,2,4,2,2,3,4,4,4,0.93,0.47,0.6,0.47,0.8
56,"Unanswered","US",3,4,4,2,3,3,4,5,4,4,3,3,5,3,4,0.73,0.53,0.87,0.67,0.8
51,"Unanswered","US",1,2,2,3,5,3,3,5,2,4,5,5,4,3,4,0.33,0.73,0.67,0.93,0.73
16,"Female","CA",2,2,2,3,3,2,3,4,3,4,4,4,5,5,5,0.4,0.53,0.67,0.8,1
25,"Unanswered","US",2,4,4,4,5,4,3,2,4,2,5,3,4,5,3,0.67,0.87,0.6,0.67,0.8
17,"Female","US",3,2,4,5,4,2,4,5,5,3,4,3,5,4,3,0.6,0.73,0.93,0.67,0.8
20,"Female","US",3,4,5,4,3,1,5,5,5,4,5,5,5,4,5,0.8,0.53,1,0.93,0.93
13,"Unanswered","CA",2,5,3,1,2,2,4,4,5,5,5,4,4,5,5,0.67,0.33,0.87,0.93,0.93
42,"Unanswered","US",1,2,2,5,4,5,3,5,2,1,3,4,5,3,4,0.33,0.93,0.67,0.53,0.8
45,"Female","US",4,4,5,2,3,3,4,3,4,2,3,3,4,4,5,0.87,0.53,0.73,0.53,0.87
69,"Female","US",2,3,2,4,2,2,4,3,4,2,3,3,4,4,2,0.47,0.53,0.73,0.53,0.67
63,"Unanswered","US",2,4,3,3,4,3,5,5,4,3,4,4,4,2,3,0.6,0.67,0.93,0.73,0.6
27,"Unanswered","GB",2,3,5,5,5,5,5,5,3,4,5,4,5,4,4,0.67,1,0.87,0.87,0.87
20,"Unanswered","BR",4,4,3,4,5,5,5,5,3,2,5,2,5,4,5,0.73,0.93,0.87,0.6,0.93
15,"Female","US",1,1,1,2,1,4,4,2,1,3,1,1,4,4,5,0.2,0.47,0.47,0.33,0.87
45,"Unanswered","CA",3,4,4,3,3,3,5,5,4,4,4,4,5,5,5,0.73,0.6,0.93,0.8,1
14,"Unanswered","US",3,4,4,3,4,3,3,3,4,2,3,2,4,1,5,0.73,0.67,0.67,0.47,0.67
20,"Unanswered","CA",2,4,3,5,5,5,4,4,3,3,3,3,5,4,5,0.6,1,0.73,0.6,0.93
28,"Unanswered","ME",2,2,3,4,4,4,4,3,2,4,4,4,4,4,4,0.47,0.8,0.6,0.8,0.8
25,"Unanswered","US",4,4,5,4,4,4,5,5,4,1,2,3,5,4,3,0.87,0.8,0.93,0.4,0.8
49,"Female","BR",3,5,5,1,5,5,5,5,5,2,5,3,5,5,5,0.87,0.73,1,0.67,1
21,"Unanswered","US",3,4,3,3,4,4,5,4,5,3,5,2,4,5,2,0.67,0.73,0.93,0.67,0.73
29,"Female","US",4,4,3,2,4,1,4,4,3,3,4,3,5,4,4,0.73,0.47,0.73,0.67,0.87
15,"Unanswered","US",2,4,3,4,5,3,3,5,4,3,4,3,5,5,5,0.6,0.8,0.8,0.67,1
28,"Unanswered","US",5,5,5,3,4,4,5,5,5,3,3,4,5,5,5,1,0.73,1,0.67,1
52,"Unanswered","US",3,5,5,3,3,2,5,5,4,4,3,3,4,4,4,0.87,0.53,0.93,0.67,0.8
20,"Unanswered","US",3,2,3,5,4,1,4,2,4,4,5,4,4,4,5,0.53,0.67,0.67,0.87,0.87
29,"Unanswered","CA",4,5,5,2,3,3,5,5,5,3,5,3,5,5,4,0.93,0.53,1,0.73,0.93
16,"Unanswered","US",4,3,1,1,5,3,5,5,5,3,3,3,5,1,5,0.53,0.6,1,0.6,0.73
23,"Unanswered","BR",4,4,5,1,5,1,3,3,3,2,4,2,4,5,4,0.87,0.47,0.6,0.53,0.87
24,"Unanswered","US",2,2,2,4,5,4,4,5,4,4,4,5,4,3,3,0.4,0.87,0.87,0.87,0.67
31,"Female","US",3,2,4,3,4,3,4,3,3,4,5,2,5,4,4,0.6,0.67,0.67,0.73,0.87
21,"Unanswered","GB",2,2,5,5,5,5,5,4,4,3,3,2,5,5,4,0.6,1,0.87,0.53,0.93
18,"Unanswered","US",1,3,2,4,4,2,4,3,3,5,5,5,3,4,3,0.4,0.67,0.67,1,0.67
19,"Unanswered","US",3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,0.67,0.6,0.67,0.6,0.73
40,"Unanswered","US",4,3,5,5,5,4,3,4,5,4,5,5,4,5,4,0.8,0.93,0.8,0.93,0.87
44,"Unanswered","US",3,4,5,4,4,3,1,4,5,4,5,5,5,5,5,0.8,0.73,0.67,0.93,1
22,"Unanswered","US",3,3,2,5,5,4,4,5,5,4,5,2,4,5,3,0.53,0.93,0.93,0.73,0.8
63,"Female","US",1,5,4,3,2,3,2,4,4,2,3,2,5,5,5,0.67,0.53,0.67,0.47,1
18,"Unanswered","CA",4,4,3,4,3,2,4,5,5,1,3,2,5,5,4,0.73,0.6,0.93,0.4,0.93
20,"Female","BR",4,1,1,1,5,4,2,4,3,2,5,5,5,5,5,0.4,0.67,0.6,0.8,1
27,"Female","US",2,3,4,4,3,2,4,3,4,3,5,2,5,5,3,0.6,0.6,0.73,0.67,0.87
14,"Unanswered","US",2,2,5,4,4,2,3,2,4,4,4,5,5,4,3,0.6,0.67,0.6,0.87,0.8
19,"Unanswered","AU",3,2,4,2,2,3,4,5,4,3,4,3,5,4,5,0.6,0.47,0.87,0.67,0.93
50,"Unanswered","IL",1,3,4,4,5,4,4,5,5,3,5,5,5,5,5,0.53,0.87,0.93,0.87,1
24,"Female","EG",3,4,3,2,4,1,4,4,4,4,4,2,4,4,4,0.67,0.47,0.8,0.67,0.8
32,"Unanswered","US",1,1,5,2,4,1,4,5,4,3,5,2,5,5,5,0.47,0.47,0.87,0.67,1
36,"Unanswered","US",3,4,4,2,2,3,4,4,4,2,4,1,5,4,4,0.73,0.47,0.8,0.47,0.87
17,"Unanswered","US",1,2,3,5,3,2,4,4,2,3,3,4,4,5,4,0.4,0.67,0.67,0.67,0.87
23,"Unanswered","CA",1,2,4,5,5,3,5,4,2,3,5,2,5,4,4,0.47,0.87,0.73,0.67,0.87
19,"Unanswered","GT",1,2,2,3,5,3,4,4,4,3,5,3,5,4,5,0.33,0.73,0.8,0.73,0.93
29,"Unanswered","US",5,5,5,4,5,2,5,5,5,2,5,2,4,5,4,1,0.73,1,0.6,0.87
48,"Female","US",3,2,5,2,1,2,4,5,3,5,5,2,3,5,3,0.67,0.33,0.8,0.8,0.73
50,"Unanswered","US",3,5,5,1,2,1,5,5,4,4,5,4,5,5,5,0.87,0.27,0.93,0.87,1
13,"Female","US",1,4,2,4,5,4,4,5,3,3,4,5,5,4,4,0.47,0.87,0.8,0.8,0.87
18,"Unanswered","AU",2,4,4,4,4,3,5,5,5,3,5,3,3,3,3,0.67,0.73,1,0.73,0.6
17,"Unanswered","BR",3,1,4,5,5,3,3,4,4,3,3,4,3,3,5,0.53,0.87,0.73,0.67,0.73
32,"Female","US",1,1,2,4,4,3,5,5,4,4,5,5,5,4,4,0.27,0.73,0.93,0.93,0.87
43,"Unanswered","US",4,3,1,4,5,5,5,5,5,4,1,3,5,5,5,0.53,0.93,1,0.53,1
16,"Unanswered","US",2,4,2,2,2,2,5,3,3,3,4,3,4,5,4,0.53,0.4,0.73,0.67,0.87
17,"Unanswered","US",1,1,2,5,5,4,4,2,2,2,3,1,5,2,5,0.27,0.93,0.53,0.4,0.8
32,"Female","CA",2,3,2,4,4,4,2,4,3,4,5,2,4,5,4,0.47,0.8,0.6,0.73,0.87
18,"Other","US",1,1,1,5,5,4,3,4,2,2,5,5,5,5,5,0.2,0.93,0.6,0.8,1
38,"Female","AU",1,1,1,5,5,5,3,5,1,3,5,1,5,5,5,0.2,1,0.6,0.6,1
18,"Female","CA",5,5,5,3,1,1,3,3,4,3,4,2,5,4,4,1,0.33,0.67,0.6,0.87
22,"Female","BR",1,1,1,4,5,4,2,5,1,4,2,1,3,5,4,0.2,0.87,0.53,0.47,0.8
18,"Unanswered","US",3,3,5,4,5,5,4,5,5,4,4,4,5,3,4,0.73,0.93,0.93,0.8,0.8
23,"Unanswered","US",4,2,2,5,4,4,4,3,1,4,3,5,5,5,5,0.53,0.87,0.53,0.8,1
22,"Female","US",5,5,5,3,3,2,5,4,5,4,4,4,5,5,4,1,0.53,0.93,0.8,0.93
50,"Unanswered","US",2,4,4,3,3,2,4,4,4,4,4,3,5,4,3,0.67,0.53,0.8,0.73,0.8
14,"Female","US",1,3,4,2,4,1,5,4,3,4,5,5,5,3,4,0.53,0.47,0.8,0.93,0.8
35,"Female","US",1,3,2,5,5,5,5,5,3,2,2,2,5,4,5,0.4,1,0.87,0.4,0.93
26,"Unanswered","US",1,3,1,4,3,4,3,4,5,4,4,4,1,4,2,0.33,0.73,0.8,0.8,0.47
49,"Unanswered","CA",4,4,4,3,3,4,4,4,3,3,3,2,3,3,4,0.8,0.67,0.73,0.53,0.67
32,"Female","CA",3,3,3,3,4,3,3,4,3,3,4,3,5,4,4,0.6,0.67,0.67,0.67,0.87
35,"Female","US",2,4,3,1,4,1,4,2,2,5,4,4,2,5,4,0.6,0.4,0.53,0.87,0.73
188,"Unanswered","US",4,3,2,5,5,4,4,4,2,2,3,2,2,4,3,0.6,0.93,0.67,0.47,0.6
35,"Female","CA",4,4,5,5,5,5,5,5,4,3,3,3,5,5,5,0.87,1,0.93,0.6,1
25,"Female","BR",4,2,4,3,4,4,4,4,4,3,4,2,5,5,5,0.67,0.73,0.8,0.6,1
21,"Female","RO",3,5,5,1,5,4,5,5,5,3,4,5,5,5,5,0.87,0.67,1,0.8,1
30,"Unanswered","CA",3,3,5,5,4,5,5,2,3,2,2,4,5,3,5,0.73,0.93,0.67,0.53,0.87
32,"Female","GB",2,3,2,2,1,1,2,3,4,3,2,3,5,4,5,0.47,0.27,0.6,0.53,0.93
18,"Unanswered","US",1,2,1,2,3,3,4,1,3,3,4,5,2,4,4,0.27,0.53,0.53,0.8,0.67
28,"Female","PR",3,5,3,1,5,1,4,3,3,2,5,1,5,5,5,0.73,0.47,0.67,0.53,1
26,"Female","US",1,1,3,3,2,4,2,1,3,5,5,3,5,4,5,0.33,0.6,0.4,0.87,0.93
77,"Female","US",1,2,4,4,4,4,4,5,2,3,4,2,4,4,4,0.47,0.8,0.73,0.6,0.8
44,"Unanswered","CA",1,4,3,2,5,4,3,4,3,4,4,5,4,4,2,0.53,0.73,0.67,0.87,0.67
35,"Unanswered","US",3,4,4,3,5,5,5,5,5,2,3,4,4,4,3,0.73,0.87,1,0.6,0.73
22,"Unanswered","IN",4,1,5,5,5,5,5,5,4,3,4,4,5,3,3,0.67,1,0.93,0.73,0.73
60,"Female","US",3,4,4,3,2,1,4,5,3,4,2,2,4,5,4,0.73,0.4,0.8,0.53,0.87
43,"Unanswered","US",5,4,4,4,4,5,4,5,5,2,2,4,4,3,4,0.87,0.87,0.93,0.53,0.73
31,"Unanswered","US",3,5,4,2,5,1,4,4,5,5,5,5,5,5,5,0.8,0.53,0.87,1,1
20,"Unanswered","US",1,3,2,5,5,3,5,5,4,2,3,3,4,4,3,0.4,0.87,0.93,0.53,0.73
16,"Female","CO",1,2,1,2,2,2,2,2,3,3,3,1,5,5,5,0.27,0.4,0.47,0.47,1
16,"Female","US",5,4,5,1,3,2,4,1,5,5,5,1,5,5,5,0.93,0.4,0.67,0.73,1
28,"Female","US",4,5,5,2,4,1,5,3,5,5,5,5,5,4,4,0.93,0.47,0.87,1,0.87
18,"Unanswered","US",1,1,1,5,5,4,2,5,2,3,4,1,2,3,2,0.2,0.93,0.6,0.53,0.47
35,"Unanswered","AR",3,5,5,3,5,3,5,5,5,4,2,5,5,5,5,0.87,0.73,1,0.73,1
54,"Unanswered","US",2,4,3,1,2,2,4,3,3,5,4,5,5,3,4,0.6,0.33,0.67,0.93,0.8
34,"Female","US",4,5,5,3,5,4,5,4,5,4,5,4,5,5,4,0.93,0.8,0.93,0.87,0.93
24,"Female","GB",2,3,4,2,2,1,4,4,4,5,4,4,4,5,5,0.6,0.33,0.8,0.87,0.93
18,"Unanswered","US",2,5,4,3,3,2,5,4,3,4,4,4,2,5,4,0.73,0.53,0.8,0.8,0.73
25,"Unanswered","US",2,1,1,5,5,5,5,5,5,1,1,1,5,5,5,0.27,1,1,0.2,1
18,"Unanswered","US",1,1,1,5,5,5,1,3,3,4,5,2,5,2,5,0.2,1,0.47,0.73,0.8
25,"Female","US",3,5,5,1,4,2,4,4,5,3,4,3,1,5,3,0.87,0.47,0.87,0.67,0.6
19,"Unanswered","US",3,3,5,5,5,4,4,5,5,1,4,1,5,5,5,0.73,0.93,0.93,0.4,1
30,"Unanswered","US",1,3,2,5,4,3,3,4,3,3,4,3,5,5,4,0.4,0.8,0.67,0.67,0.93
28,"Unanswered","US",1,2,2,3,4,2,3,4,2,4,3,2,4,4,4,0.33,0.6,0.6,0.6,0.8
19,"Unanswered","US",3,1,3,4,4,3,2,4,3,1,3,2,4,4,5,0.47,0.73,0.6,0.4,0.87
19,"Unanswered","US",4,4,4,3,4,3,4,5,4,4,4,5,5,5,5,0.8,0.67,0.87,0.87,1
38,"Female","PA",4,5,5,1,3,5,5,5,4,1,3,3,5,4,3,0.93,0.6,0.93,0.47,0.8
22,"Unanswered","US",3,4,4,2,5,5,4,3,3,4,4,4,4,4,5,0.73,0.8,0.67,0.8,0.87
43,"Unanswered","NZ",1,3,3,4,3,2,5,5,4,3,4,4,4,5,3,0.47,0.6,0.93,0.73,0.8
57,"Unanswered","US",1,5,4,3,4,3,5,5,5,4,5,2,5,5,5,0.67,0.67,1,0.73,1
39,"Unanswered","US",3,4,4,3,4,3,5,4,4,3,4,2,4,5,4,0.73,0.67,0.87,0.6,0.87
37,"Unanswered","US",1,2,2,5,5,4,5,5,3,5,5,5,5,5,4,0.33,0.93,0.87,1,0.93
13,"Female","US",2,3,5,1,3,1,3,1,5,4,5,1,5,5,5,0.67,0.33,0.6,0.67,1
17,"Unanswered","US",2,3,4,3,3,4,5,5,5,4,5,3,5,5,5,0.6,0.67,1,0.8,1
31,"Unanswered","AR",3,4,5,2,3,2,4,3,4,3,3,3,5,4,4,0.8,0.47,0.73,0.6,0.87
29,"Female","CN",5,5,5,1,2,1,5,5,5,5,5,5,5,5,5,1,0.27,1,1,1
48,"Unanswered","US",1,1,5,4,4,1,5,1,4,3,4,4,4,5,4,0.47,0.6,0.67,0.73,0.87
62,"Female","CA",5,5,5,1,2,2,5,5,4,2,2,4,5,5,4,1,0.33,0.93,0.53,0.93
26,"Unanswered","CA",4,4,5,2,3,2,5,4,4,3,5,3,5,4,5,0.87,0.47,0.87,0.73,0.93
16,"Unanswered","US",2,2,2,2,4,4,4,4,3,3,4,3,5,3,4,0.4,0.67,0.73,0.67,0.8
24,"Unanswered","US",5,5,5,5,5,3,5,5,5,4,5,4,5,5,5,1,0.87,1,0.87,1
33,"Female","US",2,1,3,4,5,4,4,5,4,3,3,4,5,2,5,0.4,0.87,0.87,0.67,0.8
23,"Unanswered","MX",1,3,1,4,5,4,4,5,4,3,4,4,5,4,3,0.33,0.87,0.87,0.73,0.8
18,"Unanswered","CA",5,3,2,4,4,5,5,5,5,1,3,2,5,3,5,0.67,0.87,1,0.4,0.87
28,"Unanswered","US",4,4,4,5,5,2,5,5,4,4,4,5,4,3,4,0.8,0.8,0.93,0.87,0.73
19,"Female","IN",1,1,2,5,5,5,3,4,5,1,5,2,5,5,5,0.27,1,0.8,0.53,1
